link,nces_id,link_proc
https://www.facebook.com/pages/becker-public-schools/218553697932,2703870,pages/becker-public-schools/218553697932
https://www.facebook.com/belle-plaine-public-schools-isd-716-186592894777208/?ref=hl,2704050,belle-plaine-public-schools-isd-716-186592894777208
https://www.facebook.com/bensonpublicschools777,2704470,bensonpublicschools777
https://www.facebook.com/biglakeschools/,2705460,biglakeschools
https://www.facebook.com/bold2534/,2705660,bold2534
https://www.facebook.com/blackduck-public-schools-114691938618887/,2705730,blackduck-public-schools-114691938618887
https://www.facebook.com/district271,2705790,district271
https://www.facebook.com/bluffviewschool/,2705850,bluffviewschool
https://www.facebook.com/brahamareaschools/,2706060,brahamareaschools
https://www.facebook.com/brainerdpublicschools/,2706090,brainerdpublicschools
https://www.facebook.com/evansville.district,2700382,evansville.district
https://www.facebook.com/isd846/,2706150,isd846
https://www.facebook.com/bwmontessori,2700316,bwmontessori
https://www.facebook.com/brooklyncentercommunityschools/,2706240,brooklyncentercommunityschools
https://www.facebook.com/browerville.k12?ref_type=bookmark,2706300,browerville.k12
https://www.facebook.com/bhmschools/,2707200,bhmschools
https://www.facebook.com/btyrbuffalo/,2707200,btyrbuffalo
http://www.facebook.com/isd191,2707290,isd191
https://www.facebook.com/byronbears/,2707350,byronbears
https://www.facebook.com/cps.k12.mn.us/,2707380,cps.k12.mn.us
https://www.facebook.com/pages/category/government-organization/canby-public-schools-103006287713882/,2707470,pages/category/government-organization/canby-public-schools-103006287713882
https://www.facebook.com/cannon-falls-area-schools-383853484999837/timeline?ref=page_internal,2707500,cannon-falls-area-schools-383853484999837/timeline
https://www.facebook.com/clbschools/,2708070,clbschools
https://www.facebook.com/cedar-mountain-middlehigh-school-536708583122600/?fref=ts,2700110,cedar-mountain-middlehigh-school-536708583122600
https://www.facebook.com/crcsschool/,2700027,crcsschool
https://www.facebook.com/central-public-schools-190587788059978/,2723910,central-public-schools-190587788059978
https://www.facebook.com/chatfieldpublicschools,2708220,chatfieldpublicschools
https://www.facebook.com/clsd2144,2700017,clsd2144
https://www.facebook.com/chisholmmn695,2708910,chisholmmn695
https://www.facebook.com/clearbrook-gonvick-schools-171210116294603/timeline/,2700103,clearbrook-gonvick-schools-171210116294603/timeline
https://www.facebook.com/pages/clearbrook-gonvick-schools/171210116294603?ref=br_rs,2700103,pages/clearbrook-gonvick-schools/171210116294603
https://www.facebook.com/cleveland-clippers-1517527758562060,2709330,cleveland-clippers-1517527758562060
https://www.facebook.com/isd592/,2709360,isd592
https://www.facebook.com/collegeprepelementary/,2700325,collegeprepelementary
https://www.facebook.com/chpsisd13,2709510,chpsisd13
https://www.facebook.com/comfreypublicschool,2709540,comfreypublicschool
https://www.facebook.com/cook-county-isd166-community-education-138213102876919/,2713110,cook-county-isd166-community-education-138213102876919
https://www.facebook.com/374270802706849/posts/2113811008752811/?sfnsn=mo,2709720,374270802706849/posts/2113811008752811
https://www.facebook.com/crookstonpirates,2709720,crookstonpirates
https://www.facebook.com/crosbyirontonschools/,2709750,crosbyirontonschools
https://www.facebook.com/crosslakecommunityschool/,2700218,crosslakecommunityschool
https://www.facebook.com/cyber-village-academy-230648666951042/,2700138,cyber-village-academy-230648666951042
https://www.facebook.com/pages/davinci-academy/479885288819529?fref=ts,2700320,pages/davinci-academy/479885288819529
http://www.facebook.com/pages/deer-river-public-schools-isd-317/133119136739718,2710140,pages/deer-river-public-schools-isd-317/133119136739718
http://www.facebook.com/delanoelementaryschool,2710170,delanoelementaryschool
https://www.facebook.com/delanopublicschools,2710170,delanopublicschools
http://www.facebook.com/110928789686701,2700391,110928789686701
https://www.facebook.com/dovereyotaschools,2711010,dovereyotaschools
https://www.facebook.com/groups/eyotafoodpantry/?hc_location=ufi,2711010,groups/eyotafoodpantry
http://facebook.com/dugsiacademymn,2700263,dugsiacademymn
https://www.facebook.com/duluthpublicschools/,2711040,duluthpublicschools
https://www.facebook.com/echocharterschool/,2700139,echocharterschool
https://www.facebook.com/isd2580/?rf=117906508271006,2711085,isd2580
https://www.facebook.com/mnerats/,2700291,mnerats
https://www.facebook.com/edenprairieschools,2714220,edenprairieschools
https://www.facebook.com/edinapublicschools/,2711250,edinapublicschools
http://www.facebook.com/eoc.mn,2700261,eoc.mn
https://www.facebook.com/ellsworthmnpublicschool/?view_public_for=2542725049091198,2711460,ellsworthmnpublicschool
https://www.facebook.com/ely.k12.mn.us/,2711520,ely.k12.mn.us
https://www.facebook.com/eskoschools/,2738880,eskoschools
https://www.facebook.com/excellacademyeagles,2700184,excellacademyeagles
http://www.excellacademy.dreamhosters.com/community/like-us-on-facebook/,2700184,community/like-us-on-facebook
https://www.facebook.com/fairmontareaschools/,2700124,fairmontareaschools
https://www.facebook.com/faribaultpublic?_rdr,2711760,faribaultpublic
https://www.facebook.com/district192/,2711820,district192
https://m.facebook.com/groups/529878620778862,2711910,groups/529878620778862
https://www.facebook.com/fisher-public-school-isd-600-968822399874688/,2712180,fisher-public-school-isd-600-968822399874688
https://www.facebook.com/fitacademymn/,2700425,fitacademymn
https://www.facebook.com/floodwoodschool/,2712210,floodwoodschool
https://www.facebook.com/foleypublicschools,2712240,foleypublicschools
https://www.facebook.com/forest-lake-area-schools-836833733008578/,2712270,forest-lake-area-schools-836833733008578
https://www.facebook.com//fosstonschooldistrict/,2712300,/fosstonschooldistrict
https://www.facebook.com/vital-fosston-883112441857364/,2712300,vital-fosston-883112441857364
https://www.facebook.com/fosstonschooldistrict/,2712300,fosstonschooldistrict
https://www.facebook.com/frazeehornets,2712360,frazeehornets
https://www.facebook.com/pages/fridley-public-school-district/396411793752925,2712420,pages/fridley-public-school-district/396411793752925
https://www.facebook.com/friendshipacademyofthearts/,2700190,friendshipacademyofthearts
https://www.facebook.com/fuldapublicschools/,2712480,fuldapublicschools
https://www.facebook.com/gfwtbirds/,2712580,gfwtbirds
https://www.facebook.com/glencoe-silver-lake-public-schools-371742356247029/,2700128,glencoe-silver-lake-public-schools-371742356247029
https://www.facebook.com/glenvilleemmonsschool/,2700148,glenvilleemmonsschool
https://www.facebook.com/goodhueschool/?modal=admin_todo_tour,2712900,goodhueschool
https://www.facebook.com/goodridgeisd561/,2713020,goodridgeisd561
https://www.facebook.com/ghec-schools-1439403999686382/,2713040,ghec-schools-1439403999686382
https://www.facebook.com/gmsuperlarks,2713140,gmsuperlarks
https://www.facebook.com/gmalumni/?fref=ts,2713140,gmalumni
https://www.facebook.com/grand-meadow-boys-basketball-487005241424605/?fref=ts,2713140,grand-meadow-boys-basketball-487005241424605
https://www.facebook.com/gmcheerleading/?fref=ts,2713140,gmcheerleading
https://www.facebook.com/groups/682736335128009/,2713140,groups/682736335128009
https://www.facebook.com/groups/162970997539729/,2713140,groups/162970997539729
https://www.facebook.com/grand-meadow-football-136998629680165/?fref=ts,2713140,grand-meadow-football-136998629680165
https://www.facebook.com/grand-meadow-girls-basketball-667048609992749/?fref=ts,2713140,grand-meadow-girls-basketball-667048609992749
https://www.facebook.com/grandmeadoweducation/?fref=ts,2713140,grandmeadoweducation
https://www.facebook.com/gmloks-187651271314085/,2713140,gmloks-187651271314085
https://www.facebook.com/grand-meadow-student-council-258857437636802/?fref=ts,2713140,grand-meadow-student-council-258857437636802
https://www.facebook.com/super-larks-youth-football-332210703623418/,2713140,super-larks-youth-football-332210703623418
https://www.facebook.com/isd318/,2713170,isd318
https://www.facebook.com/greatexpectationsschool/,2700339,greatexpectationsschool
http://www.facebook.com/greatriverschool,2700344,greatriverschool
https://www.facebook.com/gmrschool,2700107,gmrschool
https://www.facebook.com/5172gators,2700107,5172gators
https://www.facebook.com/harborcityinternationalschool,2700209,harborcityinternationalschool
https://www.facebook.com/hastings-public-schools-hastings-minnesota-169065769778972/,2713530,hastings-public-schools-hastings-minnesota-169065769778972
https://www.facebook.com/hawleynuggets/,2713560,hawleynuggets
https://www.facebook.com/pages/hayfield-high-school/276601545695781,2713590,pages/hayfield-high-school/276601545695781
http://www.facebook.com/hendrickspublicschool,2713680,hendrickspublicschool
http://www.facebook.com/henningcommunityed/,2713860,henningcommunityed
https://www.facebook.com/henningpublicschoolsupporters/,2713860,henningpublicschoolsupporters
https://www.facebook.com/isd700/,2713920,isd700
https://www.facebook.com/hlo-district-330-253125898176710/,2713930,hlo-district-330-253125898176710
https://www.facebook.com/hiawathaacademiesmpls,2700288,hiawathaacademiesmpls
https://www.facebook.com/hbcpatriots1/,2714040,hbcpatriots1
//facebook.com/isd2165/,2714070,isd2165
https://www.facebook.com/hmongcollegeprepacademy/,2700342,hmongcollegeprepacademy
https://www.facebook.com/hope-community-academy-108717107164908/,2700230,hope-community-academy-108717107164908
https://www.facebook.com/hopkinspublicschools,2714260,hopkinspublicschools
https://www.facebook.com/pages/hlww-laker-pride/273519386022712,2700123,pages/hlww-laker-pride/273519386022712
https://www.facebook.com/isd728/,2711370,isd728
https://www.facebook.com/ifalls.isd361/,2715000,ifalls.isd361
https://www.facebook.com/islehuskies/,2715510,islehuskies
https://facebook.com/jwp2835,2791451,jwp2835
https://www.facebook.com/isd717,2715750,isd717
https://www.facebook.com/kaleidoscopecharterschool/,2700360,kaleidoscopecharterschool
https://www.facebook.com/kelliher-public-school-1235079896533461/,2717010,kelliher-public-school-1235079896533461
https://www.facebook.com/kimballschoolsmn/?rf=139404522762986,2717220,kimballschoolsmn
https://www.facebook.com/kingslandknights,2700007,kingslandknights
javascript:openurl('https://www.facebook.com/kingsland-athletic-booster-club-259590337410631/'),2700007,kingsland-athletic-booster-club-259590337410631/')
https://www.facebook.com/kippmn/,2700308,kippmn
https://www.facebook.com/isd300lancers,2717250,isd300lancers
https://www.facebook.com/lacrescenthokahlancerboosterclub,2717250,lacrescenthokahlancerboosterclub
https://www.facebook.com/lqpv.org/,2700125,lqpv.org
https://www.facebook.com/lakecityschools,2717520,lakecityschools
https://www.facebook.com/lcwm2071/,2791445,lcwm2071
https://www.facebook.com/lakeofthewoodselementaryschool/,2717570,lakeofthewoodselementaryschool
https://www.facebook.com/lake-superior-school-district-381-two-harbors-mn-315084036318,2740740,lake-superior-school-district-381-two-harbors-mn-315084036318
https://www.facebook.com/315084036318/videos/526416404726321,2740740,315084036318/videos/526416404726321
https://www.facebook.com/lssdce/?fref=ts,2740740,lssdce
https://www.facebook.com/lake-superior-school-district-ecfe-422109300595/?fref=ts,2740740,lake-superior-school-district-ecfe-422109300595
https://www.facebook.com/pages/lake-superior-school-district-381-two-harbors-mn/315084036318,2740740,pages/lake-superior-school-district-381-two-harbors-mn/315084036318
https://www.facebook.com/minnehaha-elementary-lake-superior-school-district-103493627983228,2740740,minnehaha-elementary-lake-superior-school-district-103493627983228
https://www.facebook.com/lakesinternationallanguageacademy,2700358,lakesinternationallanguageacademy
https://www.facebook.com/lakeviewlakers2167,2700088,lakeviewlakers2167
https://www.facebook.com/lanesboro-public-school-district-229-105648576224208/,2717910,lanesboro-public-school-district-229-105648576224208
https://www.facebook.com/lshpublicschools/,2718070,lshpublicschools
https://www.facebook.com/locardinals/,2718060,locardinals
javascript:openurl('http://www.facebook.com/locardinals/'),2718060,locardinals/')
https://www.facebook.com/lp424,2702640,lp424
https://www.facebook.com/levelupacadmn,2700408,levelupacadmn
https://www.facebook.com/lewistonalturahighschool,2718090,lewistonalturahighschool
https://www.facebook.com/pages/lewiston-altura-elementary/957855580908760,2718090,pages/lewiston-altura-elementary/957855580908760
https://www.facebook.com/lifeprepschool.org/,2700156,lifeprepschool.org
https://www.facebook.com/video.php?v=10152861602621294&pnref=story,2700156,video.php
http://www.facebook.com/lincolninternationalhighschool,2700299,lincolninternationalhighschool
https://www.facebook.com/lionsgateacademy/,2700315,lionsgateacademy
https://www.facebook.com/litch465,2718210,litch465
https://www.facebook.com/littlefallscommunityschools,2718240,littlefallscommunityschools
https://www.facebook.com/littleforkbigfalls/,2718270,littleforkbigfalls
https://www.facebook.com/lpgeschool,2700109,lpgeschool
javascript:openurl('http://www.facebook.com/groups/2108947052743308/?ref=search'),2718360,groups/2108947052743308
javascript:openurl('https://www.facebook.com/lyle-pacelli-volleyball-1900253463627193/'),2718360,lyle-pacelli-volleyball-1900253463627193/')
javascript:openurl('http://www.facebook.com/groups/534862626541573/'),2718360,groups/534862626541573/')
javascript:openurl('http://www.facebook.com/lylepacellisoftball/'),2718360,lylepacellisoftball/')
javascript:openurl('https://www.facebook.com/lylepublicschool/?view_public_for=1376107699160731'),2718360,lylepublicschool
javascript:openurl('https://www.facebook.com/lyleboosterclub/?ref=br_rs'),2718360,lyleboosterclub
javascript:openurl('https://www.facebook.com/groups/1882181558540609/'),2718360,groups/1882181558540609/')
javascript:openurl('https://www.facebook.com/lyle.historical.society/'),2718360,lyle.historical.society/')
javascript:openurl('https://www.facebook.com/groups/218810378871222/'),2718360,groups/218810378871222/')
javascript:openurl('https://www.facebook.com/southernminnesotaeducationconsortium/'),2718360,southernminnesotaeducationconsortium/')
https://www.facebook.com//pages/mabel-canton-secondary/370791846423956,2718540,/pages/mabel-canton-secondary/370791846423956
https://www.facebook.com/maccray2180,2700091,maccray2180
https://www.facebook.com/mahnomenschools/,2718660,mahnomenschools
https://www.facebook.com/pages/mahtomedi-public-schools/136651039681646,2718750,pages/mahtomedi-public-schools/136651039681646
https://www.facebook.com/isd77maps/,2718780,isd77maps
https://www.facebook.com/maplelakemnschools/,2718810,maplelakemnschools
https://www.facebook.com/mapleriverschools/,2700006,mapleriverschools
https://www.facebook.com/groveelementary.marineareacommunityschool/,2700437,groveelementary.marineareacommunityschool
https://www.facebook.com/mcc441/?ref=br_rs,2723550,mcc441
https://www.facebook.com/mcgregorce/,2719170,mcgregorce
http://www.facebook.com/pages/medford-elementary/820392311364122?notif_t=page_fan,2719320,pages/medford-elementary/820392311364122
https://www.facebook.com/medford-public-school-820392311364122/?ref=aymt_homepage_panel,2719320,medford-public-school-820392311364122
https://www.facebook.com/pages/category/elementary-school/medford-public-school-820392311364122/,2719320,pages/category/elementary-school/medford-public-school-820392311364122
https://www.facebook.com/menahga-public-school-216720778380767/,2720580,menahga-public-school-216720778380767
https://www.facebook.com/pages/menahga-public-school/216720778380767,2720580,pages/menahga-public-school/216720778380767
https://www.facebook.com/metroschoolsmn,2700245,metroschoolsmn
https://www.facebook.com/milacapublicschools,2720670,milacapublicschools
http://www.facebook.com/pages/minneapolis-public-schools/340924413147,2721240,pages/minneapolis-public-schools/340924413147
http://www.facebook.com/pages/minneota-public-schools/225556114294817,2721270,pages/minneota-public-schools/225556114294817
https://www.facebook.com/minnesotaexcellenceinlearningacademy/,2700406,minnesotaexcellenceinlearningacademy
https://www.facebook.com/mniccharter,2700341,mniccharter
https://www.facebook.com/minnesotamathandscienceacademy,2700399,minnesotamathandscienceacademy
https://www.facebook.com/minnesota-new-country-school-mncs-107945515908353/,2700092,minnesota-new-country-school-mncs-107945515908353
https://www.facebook.com/minnesotaonlinehighschool?ref=hl,2700260,minnesotaonlinehighschool
https://www.facebook.com/mtcsmn/,2700117,mtcsmn
https://www.facebook.com/minnetonkaschools,2711670,minnetonkaschools
https://www.facebook.com/waskapride,2700019,waskapride
http://www.facebook.com/montevideoschools,2721320,montevideoschools
https://www.facebook.com/moorheadschools,2721420,moorheadschools
https://www.facebook.com/mooselakecommunityschool/,2721450,mooselakecommunityschool
https://www.facebook.com/mtironbuhl/,2700001,mtironbuhl
https://www.facebook.com/murray-county-central-schools-119785799131/?ref=aymt_homepage_panel&eid=aralvd_zdnirxwolxzskkq1gjnkw60jcftqdc1j5af6ywgmli9-joiwy2g0ydcb7wazgzjwg6owa88br,2700090,murray-county-central-schools-119785799131
https://www.facebook.com/nkspartans/,2723310,nkspartans
https://www.facebook.com/pages/new-century-academy/150497493223,2700214,pages/new-century-academy/150497493223
https://www.facebook.com/newcenturyschool1380/,2700410,newcenturyschool1380
https://www.facebook.com/new-london-spicer-school-district-345-693546043993736/,2723400,new-london-spicer-school-district-345-693546043993736
https://www.facebook.com/nmarhinos,2700253,nmarhinos
http://www.facebook.com/pages/new-prague-area-schools/1421330374745737,2723430,pages/new-prague-area-schools/1421330374745737
http://www.facebook.com/nupseagles,2723490,nupseagles
https://www.facebook.com/new-york-mills-public-schools-119256644772758/,2723520,new-york-mills-public-schools-119256644772758
https://www.facebook.com/norman-county-east-school-district-179869625369256/,2700101,norman-county-east-school-district-179869625369256
https://www.facebook.com/northlakesacademy.org,2700177,northlakesacademy.org
https://www.facebook.com/northmetroflex,2700423,northmetroflex
https://www.facebook.com/isd622/,2723850,isd622
https://www.facebook.com/northeastcollegeprep/,2700398,northeastcollegeprep
https://www.facebook.com/northern-lights-community-school-160018720682480/,2700256,northern-lights-community-school-160018720682480
https://www.facebook.com/northfieldpublicschools,2723880,northfieldpublicschools
https://www.facebook.com/nwphs,2700173,nwphs
https://www.hometownsource.com/abc_newspapers/news/education/coon-rapids-charter-school-rolls-out-program-to-combat-ninth/article_172deb44-0d4c-11ea-9d1e-a3d7dba8a6f9.html?utm_medium=social&utm_source=facebook&utm_campaign=user-share&fbclid=iwar0onrplddxwstyshhanea6l0dyhki5zzbtzp7u7hlyj4xqlzyilkt2lenm,2700173,abc_newspapers/news/education/coon-rapids-charter-school-rolls-out-program-to-combat-ninth/article_172deb44-0d4c-11ea-9d1e-a3d7dba8a6f9.html
https://www.facebook.com/ogilvie-public-schools-266773960183175/,2723970,ogilvie-public-schools-266773960183175
https://www.facebook.com/pages/ogilvie-public-schools/266773960183175?ref_type=bookmark,2723970,pages/ogilvie-public-schools/266773960183175
https://www.facebook.com/pages/ogilvie-hs-wrestling/1417384391827307?ref_type=bookmark,2723970,pages/ogilvie-hs-wrestling/1417384391827307
https://www.facebook.com/pages/ogilvie-hs-yearbook/687900581222379?ref_type=bookmark,2723970,pages/ogilvie-hs-yearbook/687900581222379
https://www.facebook.com/pages/ogilvie-hs-football/344247669061686?ref_type=bookmark,2723970,pages/ogilvie-hs-football/344247669061686
https://www.facebook.com/ogilvie-lions-girls-basketball-876945662480947/,2723970,ogilvie-lions-girls-basketball-876945662480947
https://www.facebook.com/ogilvie-own-it-1442492585836856/?modal=admin_todo_tour,2723970,ogilvie-own-it-1442492585836856
https://www.facebook.com/ogilvie-agriscience-classes-1122903531190611/,2723970,ogilvie-agriscience-classes-1122903531190611
https://www.facebook.com/ogilviesoftball/,2723970,ogilviesoftball
https://www.facebook.com/pages/ogilvie-hs-ffa/773971326029193?ref=bookmarks,2723970,pages/ogilvie-hs-ffa/773971326029193
https://www.facebook.com/ogilvie-band-837763376270838/timeline/,2723970,ogilvie-band-837763376270838/timeline
https://www.facebook.com/ogilvieroarsquad/,2723970,ogilvieroarsquad
https://www.facebook.com/ogilvie-lions-boys-basketball-100875848018525/,2723970,ogilvie-lions-boys-basketball-100875848018525
https://www.facebook.com/ogilvie-elementary-210969665914080/?fref=ts,2723970,ogilvie-elementary-210969665914080
https://www.facebook.com/ogilvietrackandfield/,2723970,ogilvietrackandfield
https://www.facebook.com/ogilvie-lions-volleyball-504216513249097/,2723970,ogilvie-lions-volleyball-504216513249097
https://www.facebook.com/ogilvie-theater-department-158169854929488/,2723970,ogilvie-theater-department-158169854929488
https://www.facebook.com/pages/onamia-public-schools/241554345895450,2725050,pages/onamia-public-schools/241554345895450
https://www.facebook.com/ortonville-school-district-2903-1879597108980854/,2700328,ortonville-school-district-2903-1879597108980854
https://www.facebook.com/osseoschools,2725200,osseoschools
https://www.facebook.com/owatonna-public-schools-303256666690407/,2728050,owatonna-public-schools-303256666690407
https://www.facebook.com/pactcharter/,2700093,pactcharter
https://www.facebook.com/paladincths/,2700343,paladincths
https://www.facebook.com/parkrapidsschools/,2728080,parkrapidsschools
https://www.facebook.com/isd741/,2728140,isd741
https://www.facebook.com/pierzschools/,2728320,pierzschools
https://www.facebook.com/pineislandpublicschools,2728950,pineislandpublicschools
https://www.facebook.com/pasarrows/,2700108,pasarrows
https://www.facebook.com/pem-community-schools-451463924900904,2700287,pem-community-schools-451463924900904
https://www.facebook.com/fivehawksptc/,2730060,fivehawksptc
https://www.facebook.com/grainwoodptc/,2730060,grainwoodptc
https://www.facebook.com/jpdogs,2730060,jpdogs
https://www.facebook.com/jeffers-pond-ptc-518211778299142/,2730060,jeffers-pond-ptc-518211778299142
https://www.facebook.com/redtailridgeptc/,2730060,redtailridgeptc
https://www.facebook.com/redtaildogs,2730060,redtaildogs
https://www.facebook.com/plsas,2730060,plsas
https://www.facebook.com/isd704,2730090,isd704
https://www.facebook.com/prodeoacademy/,2700380,prodeoacademy
https://www.facebook.com/rwps256,2730480,rwps256
javascript:openurl('http://www.facebook.com/pages/redwood-valley-booster-club/258221190961273?ref=ts&fref=ts'),2700182,pages/redwood-valley-booster-club/258221190961273
https://www.facebook.com/redwoodareaschools/,2700182,redwoodareaschools
https://www.facebook.com/rcwschools/,2700163,rcwschools
https://www.facebook.com/rps280,2731750,rps280
http:///www.facebook.com/robbinsdaleareaschools,2731780,robbinsdaleareaschools
https://www.facebook.com/htrochesterbeaconacademy,2700412,htrochesterbeaconacademy
http://www.facebook.com/pages/rockford-area-schools-isd-883/259544057394818,2732070,pages/rockford-area-schools-isd-883/259544057394818
https://www.facebook.com/isd883/,2732070,isd883
https://www.facebook.com/rocoridistrict/?rf=108672155824030,2709440,rocoridistrict
https://www.facebook.com/roseau-school-district-682-274870492584342/,2732250,roseau-school-district-682-274870492584342
https://www.facebook.com/district196,2732390,district196
https://www.facebook.com/rothsaypublicschool/,2732460,rothsaypublicschool
http://www.facebook.com/royaltonroyals,2732520,royaltonroyals
https://www.facebook.com/royaltonpto,2732520,royaltonpto
https://www.facebook.com/rush-city-school-district-139-503994373449455/?modal=admin_todo_tour,2732550,rush-city-school-district-139-503994373449455
https://www.facebook.com/rushfordpetersonschools,2728290,rushfordpetersonschools
https://www.facebook.com/stcloudmathandscienceacademy,2700395,stcloudmathandscienceacademy
https://www.facebook.com/isd748/,2732820,isd748
https://www.facebook.com/pages/sauk-rapids-rice-public-schools/137492139670936,2732880,pages/sauk-rapids-rice-public-schools/137492139670936
https://facebook.com/200533207084060,2700225,200533207084060
http://www.facebook.com/sebeka.trojans,2732970,sebeka.trojans
https://www.facebook.com/sebeka-community-education-1030381383639603/timeline/,2732970,sebeka-community-education-1030381383639603/timeline
https://www.facebook.com/sejong-academy-127410193950989/,2700386,sejong-academy-127410193950989
https://www.facebook.com/sleepyeyepublicschools,2733210,sleepyeyepublicschools
https://www.facebook.com/sojournertruthacademy/,2700159,sojournertruthacademy
https://www.facebook.com/northome-school-623267857706743/,2732700,northome-school-623267857706743
https://www.facebook.com/sspps6,2733270,sspps6
https://www.facebook.com/isd833,2733810,isd833
https://www.facebook.com/southlandschooldistrict/,2702720,southlandschooldistrict
http://www.facebook.com/southland-elementary-pto-487972934554344/,2702720,southland-elementary-pto-487972934554344
https://www.facebook.com/rebel-nation-345020897246/,2702720,rebel-nation-345020897246
https://www.facebook.com/spectrumsting/,2700276,spectrumsting
https://www.facebook.com/505381132932793/videos/186549012350448/,2733300,505381132932793/videos/186549012350448
https://www.facebook.com/springlakeparkschools/,2733330,springlakeparkschools
https://www.facebook.com/springfield85/#,2733390,springfield85/#
https://www.facebook.com/spcpa/,2700351,spcpa
https://www.facebook.com/st-charles-schools-110998492335164/,2733450,st-charles-schools-110998492335164
https://www.facebook.com/isd742.org,2733510,isd742.org
https://www.facebook.com/isd15/,2733540,isd15
https://www.facebook.com/stlouisparkpublicschools/,2733780,stlouisparkpublicschools
https://www.facebook.com/stmichaelalbertvillepublicschools885/,2733790,stmichaelalbertvillepublicschools885
https://www.facebook.com/st.paulcityschool/,2700142,st.paulcityschool
https://www.facebook.com/saintpaulpublicschools,2733840,saintpaulpublicschools
https://www.facebook.com/groups/170356179716410/,2733870,groups/170356179716410
https://www.facebook.com/saints508/,2733870,saints508
https://www.facebook.com/staplesmotley.schools/,2733900,staplesmotley.schools
http://www.facebook.com/stillwater834,2738190,stillwater834
https://www.facebook.com/stonebridge-world-school-188987431118975/,2700289,stonebridge-world-school-188987431118975
https://www.facebook.com/strideacademy/,2700252,strideacademy
https://www.facebook.com/swanville486/,2738280,swanville486
https://www.facebook.com/techacadmn/,2700389,techacadmn
https://www.facebook.com/thief-river-falls-public-schools-isd-564-1651362938443976/,2738850,thief-river-falls-public-schools-isd-564-1651362938443976
http://www.facebook.com/tricityunited,2700379,tricityunited
https://www.facebook.com/tricountyschool/,2791446,tricountyschool
https://www.facebook.com/pages/wolf-creek-online-high-school/59386224776,2700235,pages/wolf-creek-online-high-school/59386224776
https://www.facebook.com/tritonpublicschools,2740665,tritonpublicschools
https://www.facebook.com/trumanschodistrict/,2740680,trumanschodistrict
https://www.facebook.com/tcgis/,2700262,tcgis
javascript:openurl('https://www.facebook.com/ulenhitterdalcommunityed'),2740810,ulenhitterdalcommunityed')
javascript:openurl('https://www.facebook.com/tophattheatre'),2740810,tophattheatre')
https://www.facebook.com/pages/underwood-public-school/113945648694703?fref=ts,2740830,pages/underwood-public-school/113945648694703
https://www.facebook.com/united-south-central-schools-1826626960992328/,2700005,united-south-central-schools-1826626960992328
https://www.facebook.com/upper-mississippi-academy-408851105869947/,2700376,upper-mississippi-academy-408851105869947
https://www.facebook.com/upsalaschools/,2740860,upsalaschools
https://www.facebook.com/ventureacademies,2700384,ventureacademies
https://www.facebook.com/verndale-public-school-312128475487482/,2740920,verndale-public-school-312128475487482
http://facebook.com/isd706,2741040,isd706
https://www.facebook.com/voyageurshighschool,2700346,voyageurshighschool
https://www.facebook.com/wkschools/,2741060,wkschools
https://www.facebook.com/waconiaschools,2741460,waconiaschools
https://www.facebook.com/wadena-deer-creek-public-schools-137967302910570/,2700022,wadena-deer-creek-public-schools-137967302910570
https://www.facebook.com/hashtag/eachonereachone,2700022,hashtag/eachonereachone
https://www.facebook.com/wadenadeercreekpublic/,2700022,wadenadeercreekpublic
https://www.facebook.com/waseca-public-schools-158418287604765/,2741880,waseca-public-schools-158418287604765
https://www.facebook.com/wem2143/,2700013,wem2143
https://www.facebook.com/wowestrong/,2742120,wowestrong
https://www.facebook.com/wayzataschools/,2742160,wayzataschools
https://www.facebook.com/supt197/,2742270,supt197
https://www.facebook.com/district197,2742270,district197
https://www.facebook.com/wwghighschool/,2700183,wwghighschool
https://www.facebook.com/thewestonkaedge,2722920,thewestonkaedge
https://facebook.com/wheaton803,2742330,wheaton803
https://www.facebook.com/isd624/,2742360,isd624
https://www.facebook.com/willmarpublicschooldistrict?ref=hl,2742720,willmarpublicschooldistrict
https://www.facebook.com/waps861/,2744070,waps861
https://www.facebook.com/wlamn.org,2700401,wlamn.org
//facebook.com/wlschaska,2700116,wlschaska
https://www.facebook.com/isd518,2744160,isd518
https://www.facebook.com/yellow-medicine-east-schools-170010586370512/?fref=ts,2700099,yellow-medicine-east-schools-170010586370512
http://www.facebook.com/pages/yinghua-academy/280648897958,2700281,pages/yinghua-academy/280648897958
https://www.facebook.com/zumbrota-mazeppa-public-schools-161344357356440/,2745735,zumbrota-mazeppa-public-schools-161344357356440
https://www.facebook.com/asdparentcenter/,2800360,asdparentcenter
https://www.facebook.com/aberdeenschooldistrict/,2800360,aberdeenschooldistrict
https://www.facebook.com/pg/alcornschools/posts/,2800390,pg/alcornschools/posts
https://www.facebook.com/amitecountyschooldistrict,2800420,amitecountyschooldistrict
https://www.facebook.com/baldwyn-school-district-477260679133691,2800540,baldwyn-school-district-477260679133691
https://www.facebook.com/bay-waveland-school-district-1863853857161101/,2800570,bay-waveland-school-district-1863853857161101
https://www.facebook.com/biloxipublicschools/,2800630,biloxipublicschools
https://www.facebook.com/pages/booneville-school-district/232781820231875,2800820,pages/booneville-school-district/232781820231875
https://www.facebook.com/calhouncountyschooldistrict/,2800870,calhouncountyschooldistrict
