id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1285978491750690823,1285978491750690823,1595436139000,2020-07-22,12:42:19,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Check out our webpage for updates on COVID-19 from our superintendent, Dr. McDonald. http://ow.ly/Rwcr50AFkA7 ",[],['http://ow.ly/Rwcr50AFkA7'],[],0,0,0,[],[],https://twitter.com/TarrantCity/status/1285978491750690823,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1285927690541969408,1285927690541969408,1595424027000,2020-07-22,09:20:27,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Our superintendent, Dr. McDonald, shares updates regarding COVID-19 registration in this video:   https://youtu.be/vmomt3fB45U .",[],['https://youtu.be/vmomt3fB45U'],[],0,0,3,[],[],https://twitter.com/TarrantCity/status/1285927690541969408,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1285698391884935169,1285698391884935169,1595369358000,2020-07-21,18:09:18,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Tarrant City Schools Parents:  Please complete the survey regarding  plans for your child returning to school this fall.  We need this information even if you completed our online enrollment registration.  Thank you for your support! http://ow.ly/kJ9y50AEyTN ,[],['http://ow.ly/kJ9y50AEyTN'],[],0,0,1,[],[],https://twitter.com/TarrantCity/status/1285698391884935169,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1267874111059038211,1267874111059038211,1591119718000,2020-06-02,13:41:58,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Please join us virtually for our board meeting this evening at 6:00 pm: https://www.tarrant.k12.al.us/News/1177#sthash.3PEi8MSF.dpbs …,[],['https://www.tarrant.k12.al.us/News/1177#sthash.3PEi8MSF.dpbs'],[],0,0,0,[],[],https://twitter.com/TarrantCity/status/1267874111059038211,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1267471286206369800,1267471286206369800,1591023677000,2020-06-01,11:01:17,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Parents of rising 9th graders, Gear Up JC is offering Virtual Summer Camps. Please sign up today. Visit our website for details: https://www.tarrant.k12.al.us/News/1184#sthash.BUkgRmFr.dpbs …",[],['https://www.tarrant.k12.al.us/News/1184#sthash.BUkgRmFr.dpbs'],[],0,1,1,[],[],https://twitter.com/TarrantCity/status/1267471286206369800,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1266731258744377346,1266731258744377346,1590847241000,2020-05-30,10:00:41,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,Pre-K and Kindergarten Pre-Registration is now open. Pre-Register TODAY at: https://forms.gle/TFTc2GaVdCLMFzhW9 …,[],['https://forms.gle/TFTc2GaVdCLMFzhW9'],[],0,0,1,[],[],https://twitter.com/TarrantCity/status/1266731258744377346,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1266442611340062727,1266442611340062727,1590778422000,2020-05-29,14:53:42,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"For all interested....Summer Football Workouts will begin this Monday, June 1, 2020 at 5 pm at the old Tarrant High School.  Please bring a mask if you have one and cleats.  See you Monday!! pic.twitter.com/KB7T6wVz8V",[],[],['https://pbs.twimg.com/media/EZNO1x6XYAIoKjb.jpg'],0,0,0,[],[],https://twitter.com/TarrantCity/status/1266442611340062727,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1266430276055576576,1266430276055576576,1590775481000,2020-05-29,14:04:41,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Parents, please complete the 2020 Census. It only takes 10-20 minutes (depending on size of your household). For help, please visit our website: https://www.tarrant.k12.al.us/News/1158#sthash.4AgKFaAD.dpbs …",[],['https://www.tarrant.k12.al.us/News/1158#sthash.4AgKFaAD.dpbs'],[],0,0,0,[],[],https://twitter.com/TarrantCity/status/1266430276055576576,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1263583369687756807,1263583369687756807,1590096726000,2020-05-21,17:32:06,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Congratulations, Class of 2020! We wish you much success!
TCS Graduation 2020 Livestream:  https://youtu.be/5kOoucs5bps  pic.twitter.com/8VWEoTkAas",[],['https://youtu.be/5kOoucs5bps'],['https://pbs.twimg.com/media/EYkmYNFVAAI4-Uf.jpg'],0,0,1,[],[],https://twitter.com/TarrantCity/status/1263583369687756807,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
1263582208008192000,1263582208008192000,1590096449000,2020-05-21,17:27:29,EDT,817111320067801088,tarrantcity,Tarrant City Schools,,"Congratulations, Class of 2020! We wish you much success!
TCS Graduation 2020 Livestream:  https://youtu.be/5kOoucs5bps  pic.twitter.com/3Y8E3fKPI7",[],['https://youtu.be/5kOoucs5bps'],['https://pbs.twimg.com/media/EYklUoOWsAAkmmG.jpg'],0,0,0,[],[],https://twitter.com/TarrantCity/status/1263582208008192000,False,,0,,,,,,,"[{'user_id': '817111320067801088', 'username': 'TarrantCity'}]",,,,
